,lon,lat
55106,148.9798673,-33.68871458
55107,150.15154461,-33.48976182
55108,149.60198123,-32.97706692
55109,150.83860832,-34.69219406
55110,152.19777399,-28.5331316
55111,151.73070812,-29.42938403
55112,148.13410479,-36.17651618
55113,149.41087823,-35.70829431
55114,150.64299361,-33.88325681
55115,148.98910069,-35.04490437
55116,151.09317043,-30.19809995
55117,147.34979725,-35.12050945
55118,149.83061679,-34.37232445
55119,151.12796299,-33.96402501
55120,145.12942097,-30.34478656
55121,152.22287709,-31.78621639
55122,149.53439162,-32.35816741
55123,146.7265364,-33.50259701
55124,153.07189319,-29.62980521
55125,152.60180251,-30.9246351
55126,150.2741726,-31.48368148
55127,153.26924148,-29.82281611
55128,152.2957504,-32.10401766
55129,141.43595184,-33.58001392
55130,152.06450663,-32.73316433
55131,151.17683389,-33.80108375
55132,151.21836807,-33.74327148
55133,150.74360883,-34.95968219
55134,146.850742,-35.75352187
55135,146.22467155,-33.701085
55136,150.33460754,-33.71173906
55137,150.82248408,-33.94463277
55138,150.65497029,-32.37361354
55139,150.20723293,-35.75935635
55140,150.98953047,-33.84406772
55141,144.36121523,-32.96415571
55142,146.59602658,-34.17685115
55143,150.63877511,-33.54101641
55144,151.01445927,-33.96859267
55145,151.47055511,-33.35970176
55146,149.10652487,-32.76346198
55147,145.8147983,-35.63203704
55148,150.43696458,-34.46998815
55149,149.61210576,-28.91168163
55150,150.60329682,-34.22195563
55151,147.02875117,-33.6538889
55152,149.99341217,-36.41190689
55153,150.79187883,-34.49620531
55154,148.91027111,-33.96630408
55155,153.58803048,-28.66244101
55156,150.99089819,-33.84913618
55157,146.33628136,-32.95851659
55158,152.77148654,-31.56166779
55159,149.67302505,-35.06882187
55160,151.61757581,-32.92748458
55161,150.46410996,-35.32962977
55162,150.9274626,-31.09185502
55163,141.46012632,-31.95550933
55164,146.40954018,-34.53021604
55165,149.09732988,-33.27836355
55166,146.93819984,-36.05249177
55167,153.10268635,-30.30633729
55168,149.15047143,-36.24917451
55169,150.36867115,-28.64966447
55170,147.68281371,-30.71633097
55171,151.27614782,-33.76744259
55172,150.74360883,-34.95968219
55173,148.61537458,-32.25265621
55174,147.53670291,-35.19209609
55175,143.77124262,-35.18090552
55176,149.27003782,-35.11835259
55177,151.74821396,-29.74696471
55178,149.81510561,-29.93121607
55179,145.54426785,-35.62884117
55180,149.99749377,-36.41204411
55181,150.8000415,-34.4891188
55182,149.58008191,-33.40668473
55183,142.18635971,-34.16446017
55184,151.34110993,-33.414564
55185,150.89797039,-32.26342288
55186,145.97724458,-30.13076768
55187,151.15123482,-33.9021029
55188,150.79616331,-33.60561371
55189,152.15155944,-32.70878366
55190,150.71822417,-34.05946058
55191,152.51118302,-32.19205268
55192,153.18019092,-29.4696713
55193,152.63078079,-30.99859503
55194,151.66370896,-30.51152551
55195,148.00740924,-33.38268157
55196,153.53377687,-28.20999588
55197,150.33454381,-33.71175357
55198,144.84072438,-35.80308311
55199,150.25838382,-30.9999763
55200,149.71457226,-34.74623046
55201,153.30000555,-28.80211031
55202,150.11571108,-36.0579242
55203,152.97742538,-31.11093307
55204,145.83146024,-31.49447039
55205,151.10434048,-33.68521152
55206,151.11974864,-29.78482067
55207,147.23845474,-33.95799433
55208,149.41522794,-31.55759935
55209,147.96246802,-35.7459887
55210,147.97441572,-29.40317433
55211,144.84068169,-34.49300515
55212,151.47547497,-33.36536697
55213,151.36848784,-32.66887764
55214,150.82283918,-33.74362799
55215,153.03131739,-30.88983886
55216,150.36366957,-34.53195672
55217,143.40127252,-31.57785566
55218,152.34600133,-31.85198781
55219,146.06427908,-34.27676256
55220,150.69921495,-33.75643777
55221,151.07409262,-33.94632046
55222,149.89427569,-36.88695401
55223,148.36899215,-36.48961049
55224,149.22710615,-35.37342636
55225,152.92705204,-29.67746936
55226,151.75266604,-32.92096976
55227,149.09239593,-34.13383002
55228,152.56016013,-28.9223922
55229,146.38390764,-35.99379816
55230,150.87658175,-34.43962255
55231,147.52342959,-34.44577024
55232,148.52077485,-34.03852331
55233,151.13634777,-33.84814918
55234,151.20513519,-33.87513944
55235,147.35474777,-32.31178922
55236,151.62131309,-32.76586087
55237,148.19864469,-35.30826572
55238,150.20322475,-35.71605078
55239,151.56114729,-33.14967872
55240,148.89695181,-34.83404422
55241,149.61210576,-28.91168163
55242,152.89665414,-31.44550958
55243,150.78498664,-31.7452346
55244,150.85903744,-33.97619963
55245,147.8306174,-31.66581358
55246,149.28217459,-33.69545322
55247,145.53072799,-33.48831465
55248,151.90983612,-32.20515658
55249,149.21494494,-36.89864526
55250,148.17216613,-33.13538478
55251,152.01292848,-29.04734949
55252,153.56862872,-28.84267609
55253,150.15093111,-33.49079453
55254,151.13716318,-34.04840263
55255,150.99931595,-33.73090811
55256,150.56659193,-29.86811637
55257,148.60910948,-29.55850429
55258,150.86609499,-33.89601177
55259,147.1943034,-31.55923257
55260,159.069552,-31.5252017
55261,149.78484785,-30.340539
55262,146.79515906,-33.41612472
55263,147.15812572,-34.82535584
55264,146.86689475,-29.9610248
55265,146.55851634,-34.75749918
55266,149.16634477,-32.79577382
55267,150.57965438,-34.16637668
55268,153.04935096,-28.59514232
55269,142.10582103,-29.46243083
55270,148.87985113,-30.32261294
55271,149.01741728,-28.98576774
55272,151.06452078,-33.76124811
55273,153.1749307,-30.10675309
55274,147.85838801,-34.423013
55275,152.99370382,-30.63167612
55276,148.63273192,-31.37999015
55277,142.3968813,-32.38704793
55278,151.5933544,-30.99225559
55279,150.59799433,-34.87268078
55280,149.01989431,-30.84151666
55281,150.30848401,-32.15164141
55282,150.8386005,-34.69211244
55283,144.96407481,-35.52079402
55284,152.69963828,-30.30841383
55285,149.86457244,-33.70503199
55286,150.57203715,-30.36629785
55287,149.804901,-35.4711172
55288,151.0187578,-34.04399619
55289,153.36455974,-28.34505809
55290,149.26761618,-31.26829305
55291,150.93428051,-33.87438403
55292,150.62056265,-35.10502268
55293,150.97974286,-34.2108706
55294,151.80711918,-32.4641221
55295,150.8801031,-32.03698576
55296,144.5900678,-29.22085357
55297,151.16542719,-32.55659866
55298,151.1809016,-33.79719306
55299,143.51245227,-34.7006509
55300,148.23732966,-32.23422512
55301,145.91145546,-34.85349252
55302,152.64617722,-31.84399139
55303,151.30245349,-33.66742295
55304,144.3066482,-32.93510304
55305,146.00872703,-35.97386618
55306,141.92667226,-34.05929305
55307,144.75411211,-36.09930587
55308,153.03221766,-28.86167329
55309,152.82445231,-31.08108906
55310,147.59260818,-34.86961123
55311,144.172881,-35.59034147
55312,147.58405226,-33.47944798
55313,151.68530094,-32.89955682
55314,149.39930757,-32.0490896
55315,150.93907234,-33.46160622
55316,149.84994813,-31.40939048
55317,144.08882705,-29.802711
55318,150.76137377,-30.7758465
55319,150.45141464,-33.71625167
55320,148.15738811,-33.89026738
55321,142.77533408,-34.55908945
55322,149.18840782,-33.53944951
55323,148.12749092,-35.04623535
55324,151.47621375,-32.81685491
55325,152.59771397,-28.46571255
55326,146.713382,-35.20052084
55327,150.81688518,-34.06646477
55328,148.38928877,-30.9547819
55329,151.02633727,-33.90704161
55330,151.01905287,-29.21874847
55331,149.45119863,-34.43721402
55332,148.79729536,-33.13516014
55333,151.68362877,-32.97300964
55334,151.25714467,-33.88845959
55335,148.11419441,-30.02185715
55336,151.41710087,-33.29850287
55337,148.68486778,-33.54706681
55338,148.71246733,-34.50475147
55339,151.07515176,-33.01310592
55340,146.82642436,-33.78027172
55341,147.14633497,-35.24825441
55342,153.40932115,-29.0868936
55343,151.75093473,-32.74953952
55344,147.35937649,-35.12811002
55345,150.54417394,-34.30990264
55346,151.12739008,-33.96566022
55347,145.1075866,-30.36904902
55348,153.50433711,-28.5377663
55349,147.65726928,-32.85136451
55350,148.60837771,-31.73315483
55351,151.54430003,-32.71258932
55352,152.2101395,-28.53827116
55353,151.32319397,-33.50651155
55354,151.95717531,-30.46665067
55355,149.83229628,-34.37365788
55356,145.72189901,-35.36710781
55357,150.88381507,-33.66282964
55358,150.90543401,-34.35850481
55359,149.76666259,-31.89869627
55360,148.92360964,-32.53519013
55361,150.31160581,-31.46486795
55362,149.26539389,-34.78164218
55363,151.08317366,-34.02582499
55364,147.3215371,-35.71709773
55365,153.33566909,-29.42799719
55366,150.0416462,-30.66243868
55367,150.68724654,-33.56084934
55368,147.07723324,-34.36427735
55369,150.95657257,-33.79661607
55370,151.52591101,-32.35473939
55371,149.53486178,-35.63400679
55372,150.77966861,-33.77926132
55373,150.71373671,-34.81315141
55374,150.26596431,-34.64747956
55375,152.96195257,-30.46803287
55376,151.10326864,-33.79987894
55377,151.15799029,-31.40837851
55378,150.59922823,-33.71570943
55379,149.94375335,-35.08213233
55380,146.64655425,-35.93349243
55381,150.11869463,-36.21253085
55382,152.06535231,-32.73276512
55383,148.1806376,-32.68814022
55384,151.48896634,-33.24524447
55385,149.83502937,-29.46331708
55386,150.6854939,-31.44953043
55387,149.96622845,-32.8303614
55388,148.72400629,-36.01000276
55389,150.44093878,-34.46502173
55390,142.73507338,-33.34473968
55391,150.77736878,-34.57664578
55392,151.47789764,-30.62823116
55393,152.51291286,-32.35844123
55394,145.61792372,-35.8420615
55395,148.93418253,-32.20240209
55396,152.20521906,-32.04335229
55397,152.42627133,-31.53006038
55398,149.42804196,-30.23148095
55399,148.13193394,-36.15358859
55400,151.41303694,-33.45364941
55401,151.00981271,-33.80754055
55402,143.0079936,-30.70899113
55403,147.81688238,-34.01554565
55404,147.38827891,-29.15400447
55405,152.32979933,-30.44227791
55406,151.33870773,-32.84712057
55407,152.46092927,-31.90404613
55408,149.86823987,-37.07434535
55409,145.80858733,-35.64927731
55410,149.09954277,-29.83691225
55411,146.98546479,-35.63897743
55412,150.01663872,-34.71811641
55413,151.23722476,-33.94012635
55414,151.6332753,-33.08266435
55415,148.66495485,-36.41890198
55416,146.60312325,-31.43785943
55417,146.35898113,-33.34298982
55418,151.01434397,-33.95851681
55419,146.23201015,-35.44798984
55420,146.26991825,-32.12027862
55421,151.0899665,-30.19245361
55422,151.94507564,-31.99496292
55423,153.26506754,-28.9948594
55424,150.19498446,-35.81517869
55425,150.37774602,-35.48997849
55426,150.92411731,-33.92868775
55427,150.18016266,-29.35408352
55428,150.65374872,-32.37277017
55429,149.58585253,-32.62009294
55430,149.19308309,-35.85170777
55431,151.1993423,-33.90845856
55432,150.57700839,-29.55775492
55433,148.30994671,-34.35405778
55434,150.93300284,-33.70725203
55435,149.1256529,-31.8123951
55436,151.06234771,-33.84550994
55437,149.61269599,-33.8677168
55438,149.83714355,-36.69142673
55439,153.56147425,-28.3420879
55440,148.38803574,-33.50984766
55441,151.89636823,-32.72931109
55442,151.66190988,-30.20630438
55443,147.1444504,-33.08184772
55444,150.63879099,-33.89428728
55445,150.01504995,-33.36461407
55446,146.08687811,-34.53200095
55447,145.03860956,-31.64301749
55448,152.55312253,-32.00888002
55449,153.25009047,-29.80905088
55450,150.75744309,-34.01388039
55451,149.819523,-31.04909172
55452,150.85065403,-34.56550705
55453,149.61712313,-32.37124095
55454,150.55324383,-34.6404092
55455,151.47855194,-33.09271357
55456,152.39248588,-32.12278435
55457,148.18242703,-35.53837471
55458,149.42073921,-35.25723748
55459,148.98910069,-35.04490437
55460,152.65377248,-30.72014206
55461,152.90772918,-30.72358581
55462,151.21611478,-33.8298502
55463,150.90036118,-33.76241352
55464,151.10214236,-33.89400455
55465,144.35655524,-31.17159258
55466,145.88122275,-29.35691161
55467,150.08995376,-35.91099046
55468,147.93749872,-32.06861685
55469,150.2778008,-33.62663043
55470,145.71007333,-33.94992347
55471,150.72666033,-34.20242465
55472,151.61647789,-33.01569166
55473,152.88804703,-29.91740298
55474,148.02833201,-34.64275317
55475,153.4371818,-28.83517291
55476,148.71365599,-33.83127889
55477,151.54739318,-33.25097444
55478,151.7127039,-29.41678818
55479,144.22304349,-34.38397571
55480,151.89625071,-31.31197686
55481,152.22105525,-32.40305907
55482,148.6677824,-32.81017281
55483,151.15549698,-33.73841041
55484,145.40198444,-34.4735379
55485,151.56081536,-33.14895678
55486,147.5431345,-34.4480628
55487,152.90786181,-29.92519816
55488,150.15101718,-33.49094171
55489,150.90424076,-33.87724751
55490,141.46012632,-31.95550933
55491,149.22355895,-35.45117079
55492,150.75880758,-31.20205097
55493,153.36713302,-28.34050922
55494,146.93819984,-36.05249177
55495,152.89895043,-31.44696832
55496,148.92776658,-32.52672505
55497,150.75478478,-34.94810583
55498,149.79481151,-36.68769461
55499,151.64622122,-32.53281558
55500,145.94739942,-30.09365093
55501,151.21429093,-33.87618421
55502,144.96331119,-35.52067791
55503,145.71007333,-33.94992347
55504,148.90019307,-30.48657402
55505,151.66429415,-30.51146549
55506,149.09672549,-33.27953676
55507,152.50910443,-32.19205872
55508,149.85101597,-29.4720438
55509,150.82807818,-34.56824337
55510,153.29947596,-28.81495916
55511,151.11974864,-29.78482067
55512,148.05328408,-35.30296635
55513,142.78516417,-34.56048724
55514,151.38175106,-33.46597821
55515,149.71398173,-34.74707424
55516,153.07316908,-30.34741297
55517,150.73782452,-34.03852985
55518,148.17274823,-33.13630274
55519,148.61047273,-36.43046104
55520,147.36492284,-35.12970363
55521,147.17623977,-31.5703418
55522,149.5972144,-28.90551263
55523,150.85976276,-32.04302483
55524,150.59227713,-33.71559621
55525,145.40198444,-34.4735379
55526,148.7399724,-34.49256666
55527,152.0004857,-32.69388643
55528,148.61765156,-32.25126847
55529,151.10051624,-33.71050647
55530,151.14218719,-33.90328376
55531,151.74682475,-32.91856323
55532,143.0079936,-30.70899113
55533,146.38390764,-35.99379816
55534,150.41331504,-34.48944588
55535,151.06056415,-33.78108343
55536,146.38251884,-34.54583961
55537,149.68120732,-31.87195743
55538,149.57897626,-33.41276845
55539,150.50366354,-35.24042074
55540,151.16537763,-32.55697372
55541,147.38827891,-29.15400447
55542,145.8282721,-31.49603788
55543,149.80385807,-30.32764182
55544,149.95172363,-32.62160737
55545,152.10601235,-29.7077175
55546,145.77698553,-35.52809845
55547,153.25009047,-29.80905088
55548,147.65726928,-32.85136451
55549,142.16231253,-34.15109988
55550,148.52077485,-34.03852331
55551,151.00507359,-34.09780965
55552,152.32569481,-31.88141915
55553,150.82293662,-33.74393112
55554,153.58726627,-28.80140492
55555,148.89896829,-34.8356881
55556,148.39177652,-30.95768888
55557,151.18110324,-33.79727039
55558,151.66322065,-30.20720419
55559,152.02514471,-29.0467289
55560,149.15353315,-36.24553485
55561,149.3026166,-32.56321846
55562,149.27846312,-31.27420574
55563,152.58701271,-28.53178046
55564,150.87942828,-34.4355065
55565,151.33991207,-32.84696526
55566,144.82596701,-34.49155958
55567,151.30738449,-33.6586178
55568,144.83553503,-35.80184353
55569,148.01581545,-34.6312583
55570,150.06430568,-36.40001032
55571,152.81821416,-31.07710478
55572,149.21601446,-36.89965
55573,148.11419441,-30.02185715
55574,147.19634831,-33.92249582
55575,159.069552,-31.5252017
55576,148.68523432,-31.68946473
55577,153.52723866,-28.20140621
55578,150.87341144,-33.54412029
55579,144.02794878,-35.12177314
55580,149.58673356,-32.61137846
55581,153.55539871,-28.36744758
55582,153.33566909,-29.42799719
55583,151.65161456,-32.90777168
55584,153.03479393,-28.86353637
55585,148.29550253,-34.31470451
55586,150.84683504,-33.92342381
55587,151.13355562,-33.96515295
55588,152.19777399,-28.5331316
55589,151.41851319,-33.29998229
55590,146.71555114,-35.20263282
55591,143.59802072,-34.60616398
55592,150.56163495,-29.86718911
55593,148.60910948,-29.55850429
55594,148.23912339,-32.22884161
55595,146.879773,-29.97596836
55596,151.62496703,-31.02301888
55597,149.91144248,-36.85821271
55598,150.36670339,-28.62683347
55599,153.50722038,-28.53849123
55600,150.90238097,-33.76227643
55601,150.61675985,-34.20365592
55602,151.95862529,-32.01108612
55603,147.15347943,-33.09175757
55604,151.27396185,-33.78846546
55605,147.98822891,-35.7796463
55606,150.6806675,-31.46664944
55607,144.3066482,-32.93510304
55608,151.7328634,-29.74625695
55609,148.86812598,-33.07258763
55610,151.01864826,-33.96760074
55611,152.83970694,-31.57606311
55612,149.80865276,-35.46521287
55613,146.00872703,-35.97386618
55614,142.3968813,-32.38704793
55615,149.86421887,-33.70578391
55616,150.11838312,-36.15256381
55617,150.69861416,-33.7562956
55618,147.93749872,-32.06861685
55619,151.62164205,-32.76578838
55620,145.94108764,-34.75792954
55621,149.10494904,-33.66379388
55622,148.15943258,-33.88762372
55623,143.40127252,-31.57785566
55624,146.9493087,-34.78433107
55625,147.1494424,-35.2491706
55626,147.99638144,-33.38540653
55627,149.44408801,-34.43303213
55628,152.92855158,-29.67882684
55629,152.6272085,-30.33999614
55630,150.60213195,-34.87596306
55631,150.28175398,-33.62580269
55632,151.01227667,-33.73475811
55633,150.60217574,-35.11770571
55634,151.68972729,-32.97057354
55635,142.10582103,-29.46243083
55636,147.97441572,-29.40317433
55637,152.6198038,-31.91503002
55638,144.75411211,-36.09930587
55639,151.47639218,-32.8175198
55640,147.59260818,-34.86961123
55641,150.56175046,-30.37068147
55642,150.89781799,-32.26379774
55643,152.7231344,-31.45044418
55644,151.00957695,-33.82759044
55645,151.01905287,-29.21874847
55646,153.17974143,-30.0995751
55647,151.23803281,-33.9393665
55648,153.43600383,-28.83139612
55649,149.83229628,-34.37365788
55650,151.1577028,-33.73886789
55651,148.58713922,-33.55534201
55652,150.10305851,-31.94701325
55653,150.90931517,-34.35210705
55654,151.08557964,-33.96361539
55655,145.62023537,-35.83971044
55656,152.95655166,-30.66575463
55657,145.11679429,-30.41015942
55658,149.22773208,-35.35940303
55659,150.57418049,-29.55767636
55660,151.36824425,-32.66733693
55661,149.22741441,-31.92777064
55662,152.98588436,-28.59770692
55663,148.23390294,-35.30747033
55664,152.23095048,-32.36144173
55665,151.15063447,-31.40662391
55666,149.00719559,-35.04703895
55667,150.9624725,-33.86874718
55668,151.4763217,-33.36433692
55669,151.18268231,-33.87824898
55670,149.86296845,-37.06711563
55671,144.32726369,-29.62312197
55672,150.78728444,-33.61849497
55673,150.01663872,-34.71811641
55674,147.35474777,-32.31178922
55675,146.30816402,-31.96549266
55676,147.32037857,-35.72100767
55677,151.87477046,-32.74629607
55678,148.37614915,-34.59904334
55679,149.01741728,-28.98576774
55680,143.49021234,-35.17587697
55681,151.08068026,-33.85487668
55682,153.36692115,-29.06208856
55683,152.15594631,-32.7070993
55684,145.53952609,-35.62646893
55685,149.39187768,-35.22561893
55686,150.8353178,-34.68996422
55687,150.73976753,-30.77177223
55688,146.56005235,-34.14276864
55689,150.32229484,-31.42509279
55690,150.92075251,-33.93206279
55691,148.17736476,-32.69007097
55692,153.02027236,-30.8860418
55693,151.62624473,-33.07491455
55694,153.58863763,-28.66115196
55695,149.43406572,-30.22998099
55696,151.13642307,-34.04793813
55697,150.20547085,-35.72861447
55698,151.48873414,-33.24525302
55699,150.26609097,-34.642714
55700,146.06120716,-34.28293453
55701,151.43247419,-33.44667341
55702,149.985105,-32.87328071
55703,146.98546479,-35.63897743
55704,149.24691163,-33.5141903
55705,151.99980384,-30.46824264
55706,151.10363535,-33.62980126
55707,151.26033659,-33.88907822
55708,146.54150955,-34.75744708
55709,152.48456752,-32.06737297
55710,150.85035936,-34.0015738
55711,151.47674195,-33.09250787
55712,144.16920625,-35.60067326
55713,149.52563665,-32.34842065
55714,151.81854586,-32.39331179
55715,151.74933129,-32.75640952
55716,151.21584058,-33.83013983
55717,150.95020354,-33.71213859
55718,150.81203773,-34.07917269
55719,150.80480685,-34.48546652
55720,150.126827,-35.88470714
55721,151.34298756,-33.4146759
55722,150.35284879,-32.15986947
55723,149.06221371,-32.80134816
55724,148.1168808,-35.05565586
55725,147.81168148,-33.97092052
55726,152.51388863,-32.35887528
55727,150.22775722,-30.95860718
55728,149.41584508,-31.55380019
55729,152.46367158,-31.89870721
55730,142.73507338,-33.34473968
55731,146.23201015,-35.44798984
55732,146.64655425,-35.93349243
55733,146.36631286,-33.34732287
55734,148.84091473,-36.40149293
55735,151.69720077,-29.42112823
55736,148.25828615,-36.39576598
55737,149.5379609,-35.62876516
55738,150.36564685,-33.71454586
55739,149.05551008,-34.08167466
55740,149.27875912,-34.84422736
55741,152.55113112,-28.98564914
55742,153.18019092,-29.4696713
55743,152.36933992,-31.5289732
55744,145.88122275,-29.35691161
55745,153.56630536,-28.26238891
55746,152.60087917,-30.85011826
55747,150.68901014,-33.55915445
55748,147.09356184,-34.36756314
55749,150.65683374,-32.37590759
55750,151.0899665,-30.19245361
55751,146.72707845,-30.99355605
55752,150.01408736,-33.36742604
55753,150.56482748,-34.06752547
55754,150.44751804,-35.36755778
55755,150.66737799,-35.05867845
55756,149.85475792,-31.2621592
55757,150.96247387,-33.79729391
55758,150.78747881,-31.74360777
55759,152.08742198,-32.7387172
55760,151.54734174,-33.25066558
55761,150.77995082,-33.77940692
55762,153.25422892,-28.61521921
55763,151.08055729,-32.97932811
55764,147.76719518,-30.72614708
55765,148.41399983,-31.44731127
55766,149.59620505,-33.0099776
55767,151.08842759,-33.91340945
55768,149.19615545,-35.86568724
55769,144.54753143,-31.32973739
55770,151.47734624,-30.62853361
55771,151.32021816,-33.51045243
55772,150.91868333,-31.09520789
55773,148.18472314,-35.53676837
55774,151.0692678,-33.36409341
55775,149.02943047,-30.9861532
55776,151.27773396,-33.73994431
55777,151.08562209,-31.00336967
55778,150.56949744,-34.5988455
55779,148.70115947,-33.23933412
55780,150.53488881,-34.32415491
55781,152.97679612,-31.11186892
55782,149.83190979,-35.07028283
55783,151.13522916,-33.84780821
55784,146.91630488,-33.60232658
55785,151.20063588,-33.91069227
55786,147.69575001,-35.33979433
55787,151.33467613,-32.05668366
55788,141.89305274,-34.0514606
55789,151.02673601,-33.9074161
55790,152.96102217,-30.47210827
55791,153.11612554,-30.27887887
55792,149.05288677,-29.91644105
55793,148.70734221,-33.82947828
55794,145.53072799,-33.48831465
55795,151.10618419,-33.79919625
55796,148.62370644,-32.7271513
55797,150.89134387,-33.6825946
55798,151.75643804,-29.05761839
55799,150.23653017,-29.14785259
55800,151.62500525,-32.99943335
55801,150.71411121,-34.81320371
55802,153.56014796,-28.85902225
55803,146.33628136,-32.95851659
55804,151.54060869,-32.7200712
55805,148.70843977,-36.00651308
55806,152.75833844,-31.64533117
55807,150.64571714,-33.88492132
55808,147.2132382,-34.83548351
55809,147.82081496,-31.67575561
55810,149.8404259,-36.41728932
55811,147.40764885,-34.16598034
55812,151.07881411,-34.02770787
55813,149.7783038,-32.3655478
55814,150.53235525,-34.78754337
55815,149.58487278,-33.86119592
55816,151.30301548,-33.66733836
55817,153.20738381,-29.45297984
55818,146.99402265,-36.03504236
55819,147.18606228,-31.55032267
55820,149.89815903,-36.88707666
55821,152.54925856,-32.01069959
55822,143.3224267,-31.48329547
55823,149.09692607,-33.27779272
55824,150.91514749,-31.09697913
55825,150.71623781,-33.74719752
55826,150.46282873,-35.33097232
55827,146.54149438,-34.75863087
55828,151.76043167,-32.92239851
55829,151.07351983,-33.94551673
55830,153.56160721,-28.3421208
55831,149.71609729,-34.74643767
55832,144.96407481,-35.52079402
55833,150.82771632,-34.56833788
55834,149.7857985,-30.33934235
55835,147.59330999,-34.87037282
55836,141.93792194,-34.07620645
55837,141.46012632,-31.95550933
55838,151.67194141,-30.51163839
55839,153.07550166,-30.35809052
55840,148.6180269,-32.25189483
55841,149.41934314,-35.42567216
55842,148.16106597,-33.88737662
55843,150.3662048,-32.1308174
55844,151.56491684,-33.14916804
55845,148.3946729,-30.94872283
55846,151.62168117,-32.76594324
55847,152.89896254,-31.44705171
55848,148.62073363,-36.42573747
55849,146.05081715,-34.27325135
55850,151.25848233,-33.88846422
55851,148.1734135,-33.13639307
55852,146.86689475,-29.9610248
55853,153.43732961,-28.83492625
55854,151.74518285,-29.74695538
55855,150.99994991,-33.82508396
55856,150.20038934,-35.74710778
55857,152.06405996,-32.73421821
55858,149.58065508,-32.61256257
55859,150.1531779,-33.49518066
55860,149.02199582,-28.99576872
55861,151.3796181,-33.43234683
55862,145.80599259,-35.65013533
55863,150.83444517,-33.94368841
55864,151.07774406,-29.26444844
55865,148.71593167,-34.42631476
55866,149.57897626,-33.41276845
55867,148.20202319,-35.30807512
55868,145.82595721,-31.4959627
55869,147.15038618,-35.24855902
55870,153.03081425,-30.88953272
55871,150.89547561,-32.03718088
55872,150.28902379,-34.63930399
55873,151.18067883,-33.79804726
55874,150.19888754,-29.42293113
55875,151.1711781,-32.54850508
55876,150.60403694,-34.85736709
55877,152.5145826,-28.47160621
55878,146.38390764,-35.99379816
55879,148.23732966,-32.23422512
55880,147.20202122,-33.92494329
55881,149.29483373,-31.31241244
55882,144.17308081,-35.5941778
55883,148.12934902,-30.0322298
55884,148.13686499,-34.43939316
55885,150.87857564,-34.43833117
55886,150.25768043,-30.99985079
55887,150.8147553,-34.07061083
55888,150.82292889,-33.74135028
55889,150.11380565,-36.20161507
55890,150.30856049,-33.68352783
55891,152.0126972,-29.02807782
55892,147.14133138,-33.08264733
55893,150.58232035,-34.22739209
55894,144.87304636,-34.49148135
55895,143.55413659,-34.68179415
55896,144.75411211,-36.09930587
55897,146.2370166,-33.71680665
55898,152.93101544,-29.68923412
55899,150.97557098,-32.77058376
55900,150.89310409,-33.6847153
55901,152.17597954,-31.76656802
55902,147.26534289,-34.56933388
55903,148.96112786,-32.5643379
55904,145.94489552,-30.09041293
55905,148.59968587,-33.5447476
55906,149.31679718,-36.55670825
55907,159.069552,-31.5252017
55908,148.9130098,-34.83569213
55909,150.64279748,-35.07775672
55910,152.81910424,-31.07825184
55911,151.20756915,-33.88144734
55912,153.17967513,-30.09970092
55913,151.10066884,-33.7042107
55914,153.5339656,-28.20987199
55915,150.68386721,-31.44846467
55916,150.89752377,-32.26398762
55917,151.4221625,-33.29360021
55918,149.11953762,-33.66333309
55919,151.01634543,-30.6979712
55920,149.12501095,-36.22742251
55921,152.50308709,-32.18629213
55922,151.10610809,-33.79923604
55923,151.95184566,-32.02738552
55924,149.7076596,-31.79382786
55925,151.6302616,-32.9181274
55926,147.97744472,-29.41506134
55927,145.53530447,-33.53512937
55928,152.99745202,-30.58752837
55929,149.13395078,-31.84768608
55930,149.99154547,-32.85922199
55931,153.58695177,-28.66231653
55932,147.54582334,-34.43662936
55933,149.83324568,-29.46330342
55934,142.76742865,-34.55909548
55935,147.82301962,-31.67359042
55936,143.85500382,-29.8938606
55937,152.72548071,-31.44945233
55938,146.00872703,-35.97386618
55939,151.62722482,-31.0219986
55940,149.79969467,-35.47379507
55941,150.46437583,-34.46032534
55942,148.8768685,-33.82293883
55943,150.56624847,-29.86601926
55944,153.03543277,-28.86477708
55945,150.92232408,-33.44488971
55946,147.36492284,-35.12970363
55947,153.29973664,-28.81447571
55948,151.27696035,-33.76789429
55949,147.64072506,-32.80308881
55950,149.35219395,-34.22397176
55951,151.01330267,-33.95565606
55952,142.3968813,-32.38704793
55953,146.71611669,-35.20007129
55954,150.75767839,-34.01691521
55955,147.32569787,-35.72175143
55956,149.2720495,-35.12505565
55957,150.71500233,-33.57685062
55958,151.0115384,-33.73555895
55959,148.60921082,-31.73403405
55960,148.93172317,-30.17017851
55961,143.22753568,-34.3105392
55962,150.43325212,-28.6822469
55963,152.98057012,-28.59819562
55964,149.8807208,-36.68670127
55965,143.4191768,-33.15061662
55966,149.86513327,-33.70448247
55967,145.91180965,-34.84543401
55968,153.36665354,-29.06235597
55969,147.20867992,-34.84686326
55970,148.29701647,-34.31137736
55971,147.98831824,-35.77338414
55972,149.42406962,-30.22260143
55973,151.47626572,-32.81735907
55974,151.47413866,-33.36650757
55975,153.08503123,-29.56447284
55976,150.58421368,-33.69774879
55977,146.59602658,-34.17685115
55978,148.80306427,-33.13579879
55979,142.19177216,-34.16762226
55980,152.79642134,-31.61488836
